"UpdatedMaster","StudyAbout","Decidestudyabout","Number_studies","SimilarStudy","SS_describe","Gender_Awareness","Gender_Aware_Des","Emotion_Awareness","Emotion_Aware_Desc","Psy_Course","IM_Non_Sex1","IM_Non_Sex2","IM_Non_Sex3","EM_Non_Sex1","EM_Non_Sex2","EM_Non_Sex3","NES1","NES2","NES3","NES4","NES5","NES6","BGenWorkplace1","BGenWorkplace2","BGenWorkplace3","BGenWorkplace4","BGenWorkplace5","Sexist_Beliefs1","Sexist_Beliefs2","Sexist_Beliefs3","Gender","Gender_4_TEXT","Age","Country","Country_3_TEXT","LivedUS","LivedSing","EnglishExperience","Edu_level","University","Corr_Cand_Gender","Correct_Emotion_Ang","Correct_Emotion_sad","Gender.Condition","Emotion.Condition","Power","Independence","Status.1","Hire","Yearly_Salary","Competent_R","Knowledgeable_R","Warm","Likeable","In_Control_R"
8,"This study was about the negative expeiences that had previously happnened in many kind of different situation. And by participating in this study, it is a posibility for participant will get to learn how to improve their upcoming interview. ","2","0","No","","1","","1","","Yes",7,7,7,1,1,1,5,6,4,7,7,5,2,4,7,7,7,1,1,1,"Female","",22,"United States","",5,0,"10","Some university","Yes","Female","7",4,"Female","Angry",4,1,4,1,"30000",8,10,4,4,11
8,"How negative questions can shape our view of individuals","3","4","No","","1","","6","He seemed like he genuinely tried but was just unlucky","Yes",7,7,5,6,5,4,1,5,1,2,1,2,7,6,6,7,7,2,1,1,"Male","",20,"United States","",20,0,"20","Some university","Yes","Male","3",1,"Male","Angry",7,9,6,6,"50000",4,4,7,6,8
8,"Job interviews and the types of responses people give to behavioral questions that they are sometimes asked?","3","0","No","","1","","9","Based on how upset they were, it made me feel a type of way.","No",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,"Male","",22,"United States","",22,0,"22","Some university","Yes","Female","5",1,"Female","Angry",5,4,4,6,"55000",3,3,3,3,8
8,"Whether or not people have control over they get hired or not for a job.","2","0","No","","2","","7","Because it was not her fault that she did not get the job. It is right for her to be sad.","Yes",5,5,4,5,5,5,2,3,2,5,2,1,5,4,2,5,4,3,7,3,"Male","",20,"United States","",20,0,"20","High school degree/completed secondary school","Yes","Female","2",6,"Female","Sad",6,8,7,7,"40000",5,5,5,7,8
8,"I think that the study was about a job analysis ","2","0","No","n/a","3","n/a","7","n.a","Yes",5,4,5,4,5,4,4,5,4,4,5,4,5,4,5,4,5,4,5,4,"Female","",20,"United States","",20,0,"20","University degree","Yes","Female","5",4,"Male","Angry",8,9,9,10,"10",9,9,8,9,9
8,"When interviewees receive negative questions, it might influence their ability to get the job since it's relating to their downfalls or mistakes which employers will use to weed out potential workers.","1","1","No","","1","","6","It wasn't his fault that the customer declined their service due to traffic being in the way of getting the deal. ","Yes",7,7,7,7,7,4,5,7,4,7,5,5,7,7,5,6,7,1,1,1,"Female","",18,"United States","",18,0,"18","Some university","Yes","Male","3",6,"Male","Sad",6,9,6,6,"50000",3,4,8,8,6
8,"I believe this study was about how we perceive candidates based off their answers to a negative time in their past work experiences.","2","1","No","","1","","9","Bringing in the fact that you clearly were angry and upset about something that happened because of your choices made me feel uncomfortable. It felt like they couldn't control their emotions or control them enough to change the outcome with the customer.","No",7,7,7,1,1,1,4,7,7,7,7,7,7,7,7,7,7,1,1,1,"Female","",18,"United States","",18,0,"13","Some university","Yes","Male","4",2,"Male","Angry",4,4,2,1,"30000",4,3,8,8,6
8,"To see what people think of when given this situation.","2","7","No","","3","","7","The candidate should have been more knowledgeable and independent. Although it was a team effort you should never depend on someone else.","Yes",7,5,7,4,4,5,4,2,3,6,3,1,3,7,7,6,5,3,2,1,"Female","",19,"United States","",19,NA,"19","Some university","Yes","Female","4",4,"Female","Angry",3,4,3,5,"20000",7,9,4,4,9
8,"First impressions from a boss' perspective based on an interviewee's negative approach to a question.","3","1","No","","1","","9","The candidate responded to the question by blaming others for his/her mistake rather than reflecting on what they did wrong. ","Yes",6,4,7,4,2,2,6,5,3,2,5,1,6,6,5,6,4,6,5,2,"Male","",19,"United States","",19,0,"15","Some university","Yes","Female","5",6,"Female","Sad",11,3,8,1,"",6,10,3,2,8
8,"I think this study was to prove if using negative comments or questions can affect an interview, and I think that it is important to see what someone will say when they were faced with a frustrating situation. This is a good indication of what may happen in the future for your company.","2","0","No","","1","","6","","Yes",6,4,4,4,6,5,5,6,2,3,3,1,1,1,1,5,1,5,2,1,"Male","",19,"United States","",19,0,"19","High school degree/completed secondary school","Yes","Male","5",5,"Male","Angry",7,9,8,6,"80000",3,4,7,6,3
8,"This study was about first impressions on a candidate based on their feelings towards themselves and their willingness to be honest.","3","0","No","","6","As a woman, I am automatically held to a higher standard in terms of the workforce and my mistakes of transgressions are held against me more so than that of a man. I simply held him to that same standard. ","6","His willingness to be honest was more attractive to me as a hiring manager ","No",7,7,7,7,7,3,4,7,7,7,5,7,7,7,7,7,7,1,1,1,"Female","",18,"United States","",18,0,"18","Some university","Yes","Male","2",6,"Male","Sad",6,7,6,5,"80000",5,4,8,7,6
8,"Analyzing interview questions and how people describe their downfalls in their previous work experiences.","2","1","No","","1","","4","","No",6,6,6,3,1,1,4,2,4,5,5,2,6,3,7,7,7,1,1,1,"Female","",19,"United States","",19,0,"16","Some university","Yes","Female","5",5,"Female","Angry",5,4,3,4,"45000",3,8,5,6,8
8,"I believe this study was about how one would judge a potential job candidate on how they are able to handle a difficult situation and their reaction to failure.","1","1","No","","1","","7","Yes, the emotions the candidate expressed did influence my rating because from reading the transcript I get the sense that the candidate did not really care all that much about losing an account. He said that he was ""really sad"" but did not go into any more detail and did not explain if he did or did not try to change their means of commuting with his partner to prevent another incident from happening in the future.","Yes",7,5,7,6,6,6,6,7,5,7,7,3,5,6,4,5,3,6,4,1,"Male","",18,"United States","",18,0,"15","Some university","Yes","Male","2",3,"Male","Sad",3,7,7,6,"",6,9,8,7,8
8,"I think this study was about judging an applicant from his previous experiences at his past work. By comparing his characteristics beliefs and actions, the company will be able to decide whether they will be hired or not.","1","1","No","","1","","9","The emotion the candidate presented is understandable since they lost an important client. Instead of getting angry, he should consider the traffic and that him and his coworker left in two different vehicles. If they would've gone in the same vehicle, perhaps they wouldn't have lost their client.","No",6,5,7,4,4,4,4,4,5,4,3,3,4,6,6,6,6,1,1,1,"Male","",19,"United States","",19,0,"19","Some university","Yes","Male","5",3,"Male","Angry",7,7,8,6,"73000",5,6,5,6,7
8,"I think the study was about competence to complete a task. ","2","0","No","","6","","6","","Yes",5,5,5,7,7,7,4,6,6,7,7,5,5,5,7,7,7,3,3,1,"Female","",23,"United States","",23,0,"23","Some university","Yes","Female","1",7,"Female","Sad",6,5,5,4,"70000",7,8,7,7,6
8,"This study asked questions that would suggest my first impression on the candidate based on the answer that they gave to the interviewer.","1","0","No","","1","","5","","No",6,6,6,5,1,2,2,4,2,2,2,1,4,2,6,3,3,4,3,1,"Female","",18,"United States","",18,0,"18","High school degree/completed secondary school","Yes","Female","2",4,"Female","Angry",4,7,5,6,"60000",5,4,7,7,7
8,"Determining candidate qualities by the way they self-describe their approach to conflict.","2","2","No","N/A","1","","6","The candidate described a negative situation and an emotional response, but did not describe any resolution or follow up. He would have been more impactful if he had described how he resolved or managed that emotion/situation.","Yes",7,7,7,4,4,4,7,7,5,5,5,5,6,7,6,6,7,1,1,1,"Female","",32,"United States","",32,0,"32","Some university","Yes","Male","2",6,"Male","Sad",6,5,5,5,"45000",8,5,8,5,9
8,"The reaction to certain types of answers from job applicants.","1","1","No","","1","","6","","Yes",7,7,7,4,4,4,3,4,4,5,5,1,4,5,5,5,4,1,1,1,"Male","",19,"United States","",19,0,"19","Some university","Yes","Male","4",3,"Male","Angry",7,8,6,7,"80000",8,7,7,7,7
8,"I believe this study was about how negative questions in a job interview can change the likelihood that the applicant gets hired.","3","1","No","","1","","9","Yes, the candidate describing their feelings as ""sad"" after losing a client cause me to feel like the candidate was less competent, but more warm.","Yes",5,5,4,3,2,4,4,6,6,6,5,2,6,6,6,6,6,4,1,1,"Female","",18,"United States","",18,0,"18","Some university","Yes","Female","1",5,"Female","Sad",6,9,6,7,"35000",6,6,8,8,6
8,"Business and the different people who you could possibly be working with and how some people are very close minded.","1","2","No","","1","","1","","Yes",7,7,7,7,7,7,2,1,3,4,3,1,7,6,7,5,6,7,7,1,"Female","",18,"United States","",18,0,"18","Some university","Yes","Male","3",3,"Male","Angry",5,6,4,6,"30000",7,7,9,9,7
8,"Business practices, responsibility, and creditability in a person's character when thinking of hiring","1","5","No","","1","","8","She didn't take responsibility for the problem nor did she suggest a solution that could've been done or how the situation could've been improved. Nor did she explain WHY they went in separate cars when they could've gone in the same or kept all of the data in one car. ","Yes",7,7,7,7,7,7,2,7,7,7,7,4,7,6,6,7,6,1,3,1,"Female","",18,"United States","",18,0,"18","Some university","Yes","Female","1",6,"Female","Sad",5,8,2,6,"20000",8,6,9,9,9
8,"Hiring Decisions","2","1","No","","5","","5","","Yes",7,7,7,7,5,5,1,7,4,4,4,3,4,4,5,3,4,1,1,1,"Female","",19,"United States","",19,NA,"19","Some university","Yes","Male","1",5,"Male","Sad",5,3,3,4,"",9,8,6,6,7
8,"I think this study was about how we felt about the interviewee based off their worst experience on another job. We then had to decide how we felt about the interviewee based off their worst experience.","2","2","No","","1","","9","I saw that he was upset and mad in front of the customer which made me feel like he was immature. Not only was it his fault along with his partner, he took out his anger in front of the customer. He could have potentially won back the customer if he had expressed guilt and apologized for the inconvenience but instead he just stayed mad and did nothing.","No",7,7,7,1,1,1,5,7,6,7,3,7,7,7,7,7,7,1,1,1,"Female","",18,"United States","",18,0,"14","Some university","Yes","Male","5",2,"Female","Angry",3,3,1,1,"25000",8,8,4,2,11
8,"The study was about how a negative event can affect a person's next job. ","2","0","No","","1","","9","I feel bad because I don't think it was her fault and she probably blames herself for not having the material. ","Yes",7,7,7,7,7,7,4,5,6,5,5,3,5,7,7,7,7,1,1,1,"Female","",19,"United States","",19,0,"18","Some university","Yes","Female","6",6,"Female","Sad",9,11,10,11,"30000",5,1,6,10,6
8,"Whether negative answers impact an applicant's chances to be hired, and whether the applicant will be given responsibilities in this new job.","2","1","No","","1","","8","Yes because their attitude towards their misfortune makes me believe they really cared for their job.","No",7,5,3,7,6,5,7,7,5,6,5,5,7,7,4,4,4,7,5,1,"Male","",18,"United States","",10,NA,"10","High school degree/completed secondary school","Yes","Female","1",5,"Female","Angry",7,9,5,8,"",3,4,10,9,4
8,"To see what impressions we have towards attitude in a work place.","3","5","No","","7","As a man ( brian) it seems more aggressive in a way.","6","Based on the angry attitude it influenced my choices because a negative attitude isn't pleasant.  ","Yes",2,2,7,1,2,1,5,3,4,7,4,3,7,7,7,6,7,3,2,2,"Female","",21,"United States","",21,0,"21","High school degree/completed secondary school","Yes","Male","6",1,"Male","Angry",5,5,5,3,"60000",8,7,2,4,5
8,"To see how people would interpret his story and their impressions based on that interview question.","3","2","No","","1","","1","","Yes",7,7,7,1,1,1,1,1,4,5,4,1,3,7,4,5,4,4,1,1,"Male","",19,"United States","",19,0,"19","High school degree/completed secondary school","Yes","Male","1",2,"Male","Sad",3,3,3,1,"30000",3,3,6,6,6
8,"Judgement that is passed on an applicant based solely on one part of their interview that is a negative question. ","2","4","No","","1","","7","How someone reacts to a situation is important in understanding how they will react in other situations.  Since the candidate said she was angry rather than disappointed, it shows that she is easy to anger and is not accepting of bad situations very well.","Yes",7,7,7,6,2,3,5,5,4,5,3,3,4,4,4,4,4,6,5,1,"Female","",20,"United States","",20,0,"20","Some university","Yes","Female","5",4,"Female","Angry",8,9,9,10,"60000",8,8,8,8,7
8,"This study is telling us about how we can prepare every case during the interview.
The negative interview job isn't always good, dont blame yourself too much.","2","1","No","","1","","9","Yes. Because she said she was very sad, her emotion is telling her that she wasn't bad, she can find another good job. ","Yes",4,4,7,3,5,5,2,1,2,5,4,2,5,4,7,2,4,6,5,2,"Female","",20,"United States","",4,NA,"5","Some university","Yes","Female","1",7,"Female","Sad",3,2,3,6,"30000",4,3,6,5,10
8,"I think that this study was about analyzing job interviews with little information and how severely a person can be judged when only negative information is provided about them.","3","1","No","","7","I've had experiences with men in the past that choose to blame their actions/mistakes on others, and while yes the other person was late, shouldn't they have agreed to go in the same car to avoid this problem? it is just as much his fault as it is the other persons', but he chose to use the word angry as opposed to frustrated. I know it's sexist, but a woman would have been seen as just emotional, whereas for a man it's justified that he was angry his actions (or inactions) had consequences.","9","He could have said he was frustrated, but he chose to say that he was angry. He didn't necessarily say to/at whom, but that still gave off slightly immature vibes. He also said that the client was annoyed that his partner was late, which just felt as though he was upset that his client would also be upset by having his meeting be late.","Yes",3,2,7,5,6,7,3,7,5,5,5,6,6,7,6,6,7,2,1,1,"Female","",19,"United States","",19,0,"19","Some university","Yes","Male","5",2,"Male","Angry",5,7,5,5,"40000",4,3,7,7,2
